ISO2,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_source,Budget_distribution_scenario,Years_to_neutrality,Neutrality_year,Latest_year,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_cumulative_population,Share_of_cumulative_population,Population_2050,Share_of_total_population_2050,Global_Carbon_budget,Country_carbon_budget,scenario_id
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,480000,,13719
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,33%,Foster,Equality,39,2061,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,300000,1269.866372571397,13720
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,33%,Foster,Responsibility,101,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,300000,3281.19398058217,13721
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,33%,Foster,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,300000,,13722
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,50%,Lamboll,Equality,32,2054,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,247000,1045.523313417117,13723
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,50%,Lamboll,Responsibility,95,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,247000,3077.6787276404925,13724
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,247000,,13725
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,50%,Foster,Equality,33,2055,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,250000,1058.2219771428308,13726
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,50%,Foster,Responsibility,95,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,250000,3089.198458939078,13727
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,50%,Foster,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,250000,,13728
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,67%,Lamboll,Equality,8,2030,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,60000,253.9732745142794,13729
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,67%,Lamboll,Responsibility,73,2095,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,60000,2359.615476695329,13730
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,60000,,13731
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,67%,Foster,Equality,20,2042,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,150000,634.9331862856985,13732
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,67%,Foster,Responsibility,83,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,150000,2705.2074156528947,13733
PE,Peru,Latin America and Caribbean,Consumption,1.5°C,67%,Foster,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,150000,,13734
PE,Peru,Latin America and Caribbean,Consumption,2°C,33%,Lamboll,Equality,209,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1603000,6785.319317439831,13735
PE,Peru,Latin America and Caribbean,Consumption,2°C,33%,Lamboll,Responsibility,256,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1603000,8284.597274601145,13736
PE,Peru,Latin America and Caribbean,Consumption,2°C,33%,Lamboll,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1603000,,13737
PE,Peru,Latin America and Caribbean,Consumption,2°C,33%,Foster,Equality,189,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1450000,6137.687467428419,13738
PE,Peru,Latin America and Caribbean,Consumption,2°C,33%,Foster,Responsibility,237,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1450000,7697.090978373284,13739
PE,Peru,Latin America and Caribbean,Consumption,2°C,33%,Foster,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1450000,,13740
PE,Peru,Latin America and Caribbean,Consumption,2°C,50%,Lamboll,Equality,159,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1219000,5159.890360548443,13741
PE,Peru,Latin America and Caribbean,Consumption,2°C,50%,Lamboll,Responsibility,210,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1219000,6810.071668382199,13742
PE,Peru,Latin America and Caribbean,Consumption,2°C,50%,Lamboll,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1219000,,13743
PE,Peru,Latin America and Caribbean,Consumption,2°C,50%,Foster,Equality,150,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1150000,4867.821094857022,13744
PE,Peru,Latin America and Caribbean,Consumption,2°C,50%,Foster,Responsibility,202,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1150000,6545.117848514732,13745
PE,Peru,Latin America and Caribbean,Consumption,2°C,50%,Foster,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,1150000,,13746
PE,Peru,Latin America and Caribbean,Consumption,2°C,67%,Lamboll,Equality,123,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,944000,3995.8461856913295,13747
PE,Peru,Latin America and Caribbean,Consumption,2°C,67%,Lamboll,Responsibility,177,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,944000,5754.096299345194,13748
PE,Peru,Latin America and Caribbean,Consumption,2°C,67%,Lamboll,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,944000,,13749
PE,Peru,Latin America and Caribbean,Consumption,2°C,67%,Foster,Equality,124,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,950000,4021.2435131427574,13750
PE,Peru,Latin America and Caribbean,Consumption,2°C,67%,Foster,Responsibility,178,>2100,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,950000,5777.135761942363,13751
PE,Peru,Latin America and Caribbean,Consumption,2°C,67%,Foster,Current_target,N/A,N/A,2022.0,64.85,1411.81,1873082816.0,0.0038399104328618373,40583876.0,0.0042328879085713235,950000,,13752
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,33%,Lamboll,Equality,87,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,480000,6727.255387942695,13753
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,33%,Lamboll,Responsibility,242,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,480000,18699.406447080986,13754
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,480000,,13755
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,33%,Foster,Equality,54,2077,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,300000,4204.5346174641845,13756
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,33%,Foster,Responsibility,218,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,300000,16887.709166143362,13757
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,33%,Foster,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,300000,,13758
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,50%,Lamboll,Equality,45,2068,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,247000,3461.733501712178,13759
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,50%,Lamboll,Responsibility,212,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,247000,16354.26496675617,13760
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,247000,,13761
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,50%,Foster,Equality,45,2068,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,250000,3503.77884788682,13762
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,50%,Foster,Responsibility,212,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,250000,16384.459921438465,13763
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,50%,Foster,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,250000,,13764
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,67%,Lamboll,Equality,11,2034,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,60000,840.9069234928369,13765
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,67%,Lamboll,Responsibility,187,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,60000,14472.112791559855,13766
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,60000,,13767
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,67%,Foster,Equality,27,2050,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,150000,2102.2673087320923,13768
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,67%,Foster,Responsibility,199,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,150000,15377.961432028671,13769
PH,Philippines,South-East Asia and developing Pacific,Territory,1.5°C,67%,Foster,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,150000,,13770
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,33%,Lamboll,Equality,291,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1603000,22466.22997265029,13771
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,33%,Lamboll,Responsibility,388,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1603000,30002.384483152975,13772
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1603000,,13773
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,33%,Foster,Equality,263,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1450000,20321.917317743555,13774
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,33%,Foster,Responsibility,368,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1450000,28462.44179435599,13775
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,33%,Foster,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1450000,,13776
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,50%,Lamboll,Equality,221,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1219000,17084.425662296137,13777
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,50%,Lamboll,Responsibility,338,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1219000,26137.430283819365,13778
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1219000,,13779
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,50%,Foster,Equality,209,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1150000,16117.382700279373,13780
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,50%,Foster,Responsibility,329,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1150000,25442.946326126606,13781
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,50%,Foster,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,1150000,,13782
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,67%,Lamboll,Equality,171,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,944000,13230.268929620634,13783
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,67%,Lamboll,Responsibility,302,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,944000,23369.559437942433,13784
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,944000,,13785
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,67%,Foster,Equality,172,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,950000,13314.359621969916,13786
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,67%,Foster,Responsibility,303,>2100,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,950000,23429.949347307018,13787
PH,Philippines,South-East Asia and developing Pacific,Territory,2°C,67%,Foster,Current_target,N/A,N/A,2023.0,154.578656,3813.841075,4989985663.0,0.010064984894097939,134373439.0,0.01401511539154728,950000,,13788
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,33%,Lamboll,Equality,72,2094,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,480000,6727.255387942695,13789
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,33%,Lamboll,Responsibility,111,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,480000,10382.736820789836,13790
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,480000,,13791
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,33%,Foster,Equality,45,2067,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,300000,4204.5346174641845,13792
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,33%,Foster,Responsibility,92,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,300000,8584.687162109041,13793
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,33%,Foster,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,300000,,13794
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,50%,Lamboll,Equality,37,2059,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,247000,3461.733501712178,13795
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,50%,Lamboll,Responsibility,86,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,247000,8055.261429275251,13796
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,247000,,13797
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,50%,Foster,Equality,37,2059,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,250000,3503.77884788682,13798
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,50%,Foster,Responsibility,86,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,250000,8085.228923586599,13799
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,50%,Foster,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,250000,,13800
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,67%,Lamboll,Equality,9,2031,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,60000,840.9069234928369,13801
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,67%,Lamboll,Responsibility,66,2088,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,60000,6187.287617201315,13802
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,60000,,13803
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,67%,Foster,Equality,22,2044,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,150000,2102.2673087320923,13804
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,67%,Foster,Responsibility,76,2098,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,150000,7086.312446541713,13805
PH,Philippines,South-East Asia and developing Pacific,Consumption,1.5°C,67%,Foster,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,150000,,13806
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,33%,Lamboll,Equality,240,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1603000,22466.22997265029,13807
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,33%,Lamboll,Responsibility,231,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1603000,21600.568858003906,13808
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,33%,Lamboll,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1603000,,13809
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,33%,Foster,Equality,217,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1450000,20321.917317743555,13810
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,33%,Foster,Responsibility,215,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1450000,20072.22664812523,13811
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,33%,Foster,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1450000,,13812
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,50%,Lamboll,Equality,183,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1219000,17084.425662296137,13813
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,50%,Lamboll,Responsibility,190,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1219000,17764.72958615154,13814
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,50%,Lamboll,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1219000,,13815
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,50%,Foster,Equality,172,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1150000,16117.382700279373,13816
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,50%,Foster,Responsibility,183,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1150000,17075.47721699057,13817
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,50%,Foster,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,1150000,,13818
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,67%,Lamboll,Equality,142,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,944000,13230.268929620634,13819
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,67%,Lamboll,Responsibility,161,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,944000,15017.709274278108,13820
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,67%,Lamboll,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,944000,,13821
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,67%,Foster,Equality,142,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,950000,13314.359621969916,13822
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,67%,Foster,Responsibility,161,>2100,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,950000,15077.6442629008,13823
PH,Philippines,South-East Asia and developing Pacific,Consumption,2°C,67%,Foster,Current_target,N/A,N/A,2022.0,186.99,3623.72,4872648257.0,0.009989164770448861,134373439.0,0.01401511539154728,950000,,13824
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,33%,Lamboll,Equality,7,2030,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,480000,0.7769162828212554,13825
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,33%,Lamboll,Responsibility,-37,<2023,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,480000,-4.124771636108054,13826
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,480000,,13827
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,33%,Foster,Equality,4,2027,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,300000,0.4855726767632846,13828
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,33%,Foster,Responsibility,-39,<2023,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,300000,-4.338335778704064,13829
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,33%,Foster,Current_target,N/A,N/A,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,300000,,13830
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,50%,Lamboll,Equality,4,2027,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,247000,0.3997881705351043,13831
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,50%,Lamboll,Responsibility,-40,<2023,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,247000,-4.401218554024,13832
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,247000,,13833
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,50%,Foster,Equality,4,2027,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,250000,0.40464389730273714,13834
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,50%,Foster,Responsibility,-40,<2023,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,250000,-4.3976591516473995,13835
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,50%,Foster,Current_target,N/A,N/A,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,250000,,13836
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,67%,Lamboll,Equality,1,2024,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,60000,0.09711453535265692,13837
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,67%,Lamboll,Responsibility,-42,<2023,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,60000,-4.623087968832076,13838
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,60000,,13839
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,67%,Foster,Equality,2,2025,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,150000,0.2427863383816423,13840
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,67%,Foster,Responsibility,-41,<2023,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,150000,-4.516305897534071,13841
PW,Palau,South-East Asia and developing Pacific,Territory,1.5°C,67%,Foster,Current_target,N/A,N/A,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,150000,,13842
PW,Palau,South-East Asia and developing Pacific,Territory,2°C,33%,Lamboll,Equality,23,2046,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,1603000,2.5945766695051504,13843
PW,Palau,South-East Asia and developing Pacific,Territory,2°C,33%,Lamboll,Responsibility,-25,<2023,2023.0,0.22233,6.778649000000001,588223.0,1.1864674588667194e-06,15518.5,1.6185755892109486e-06,1603000,-2.792368679800729,13844
