country;emission_2022;population_2050;repartition_method;source_of_budget;probability_of_reach;curve_type;remaining_carbon_budget;time_to_neutrality;temperature;scope
Lithuania;26.37468;2258.774;equality;foster;67%;exponential;222.035517408896;25.2196032473982;2°C;consumption_based
Luxembourg;8.842451;791.464;equality;foster;67%;exponential;77.8002220454611;26.357922262872;2°C;consumption_based
Madagascar;31.88092;53185.475;equality;foster;67%;exponential;5228.0858821037;491.263916032851;2°C;consumption_based
Malawi;16.42;37361.682;equality;foster;67%;exponential;3672.62080851676;670.048031948819;2°C;consumption_based
Malaysia;233.1968;44289.772;equality;foster;67%;exponential;4353.6460229939;55.928545754971;2°C;consumption_based
Maldives;2.901473;589.962;equality;foster;67%;exponential;57.9927509000843;59.8767438137662;2°C;consumption_based
Mali;73.55506;46154.079;equality;foster;67%;exponential;4536.90577777859;184.777975309447;2°C;consumption_based
Malta;2.956266;535.722;equality;foster;67%;exponential;52.6610061286913;53.3640327418253;2°C;consumption_based
Mauritania;8.741203;9415.598;equality;foster;67%;exponential;925.545084919592;317.197218909444;2°C;consumption_based
Mauritius;9.153498;1107.197;equality;foster;67%;exponential;108.836501026033;35.6197181300941;2°C;consumption_based
Mexico;597.8052;148946.274;equality;foster;67%;exponential;14641.2890416293;73.3706935109318;2°C;consumption_based
Monaco;1.08342;36.757;equality;foster;67%;exponential;3.61318109443388;9.99069909618679;2°C;consumption_based
Mongolia;44.70931;4501.493;equality;foster;67%;exponential;442.492842297425;29.649084015992;2°C;consumption_based
Montenegro;4.889849;533.295;equality;foster;67%;exponential;52.4224341419625;32.1162428159511;2°C;consumption_based
Morocco;84.54553;43440.431;equality;foster;67%;exponential;4270.15654224391;151.305997688202;2°C;consumption_based
Mozambique;46.50852;63530.951;equality;foster;67%;exponential;6245.03716474699;402.258755685553;2°C;consumption_based
Myanmar;76.01056;58623.231;equality;foster;67%;exponential;5762.61256206519;227.116395829294;2°C;consumption_based
Namibia;15.53063;4512.3;equality;foster;67%;exponential;443.555160987403;85.558184753059;2°C;consumption_based
Nepal;51.71283;34642.027;equality;foster;67%;exponential;3405.28109011258;197.268462433275;2°C;consumption_based
Netherlands;199.7464;18958.475;equality;foster;67%;exponential;1863.60158471304;27.9496972780046;2°C;consumption_based
New Caledonia;0;340.581;equality;foster;67%;exponential;33.4788157445761;inf;2°C;consumption_based
New Zealand;79.7114;5755.288;equality;foster;67%;exponential;565.739799075609;21.261763995172;2°C;consumption_based
Nicaragua;16.31699;8756.43;equality;foster;67%;exponential;860.749444479518;158.030058869372;2°C;consumption_based
Niger;34.38707;52513.876;equality;foster;67%;exponential;5162.06828518772;449.708991205891;2°C;consumption_based
Nigeria;449.8309;359185.556;equality;foster;67%;exponential;35307.6273997584;235.137690416722;2°C;consumption_based
Norway;76.82043;5899.829;equality;foster;67%;exponential;579.94805351886;22.6159772981128;2°C;consumption_based
Oman;65.19586;7827.002;equality;foster;67%;exponential;769.387481363989;35.3531483255305;2°C;consumption_based
Pakistan;578.9303;371863.793;equality;foster;67%;exponential;36553.8870574876;189.151715123501;2°C;consumption_based
Panama;21.22502;5630.68;equality;foster;67%;exponential;553.49094117602;78.1205707038568;2°C;consumption_based
Papua New Guinea;17.17362;14906.59;equality;foster;67%;exponential;1465.30481732669;255.604871416725;2°C;consumption_based
Paraguay;29.96962;8640.464;equality;foster;67%;exponential;849.350087655046;84.900157864335;2°C;consumption_based
Peru;99.16215;40583.876;equality;foster;67%;exponential;3989.3596730432;120.520314690134;2°C;consumption_based
Philippines;260.8678;134373.439;equality;foster;67%;exponential;13208.7920501908;151.686044193342;2°C;consumption_based
Poland;340.3965;32814.096;equality;foster;67%;exponential;3225.59706445407;28.3875575320724;2°C;consumption_based
Portugal;63.02308;9770.27;equality;foster;67%;exponential;960.409033694657;45.6519792122486;2°C;consumption_based
Qatar;162.3337;4164.46;equality;foster;67%;exponential;409.362791863485;7.55444696435556;2°C;consumption_based
Romania;116.8046;16027.266;equality;foster;67%;exponential;1575.4662923161;40.4065868791793;2°C;consumption_based
Rwanda;8.712675;22707.91;equality;foster;67%;exponential;2232.16778045287;767.499884925127;2°C;consumption_based
Samoa;0.6925006;272.726;equality;foster;67%;exponential;26.8087283282252;115.973578457268;2°C;consumption_based
San Marino;0.566147;33.696;equality;foster;67%;exponential;3.31228745975036;17.5267667981325;2°C;consumption_based
Sao Tome and Principe;0.2998609;365.115;equality;foster;67%;exponential;35.8904865819905;358.560549132032;2°C;consumption_based
Saudi Arabia;703.8256;47693.909;equality;foster;67%;exponential;4688.2697259964;19.954944698365;2°C;consumption_based
Senegal;28.29428;30364.954;equality;foster;67%;exponential;2984.84853840505;316.028790913586;2°C;consumption_based
Serbia;73.73461;5532.87;equality;foster;67%;exponential;543.876303342503;22.0969202216486;2°C;consumption_based
Seychelles;0.9971907;141.747;equality;foster;67%;exponential;13.9336066760813;41.8589495535247;2°C;consumption_based
Sierra Leone;7.612386;12948.325;equality;foster;67%;exponential;1272.80907295442;500.893572386094;2°C;consumption_based
Singapore;98.39144;6081.692;equality;foster;67%;exponential;597.82502806458;18.2020278442046;2°C;consumption_based
Slovakia;47.49821;4936.488;equality;foster;67%;exponential;485.25247203253;30.6050794606724;2°C;consumption_based
Slovenia;16.40035;1981.553;equality;foster;67%;exponential;194.78493449462;35.5799427858327;2°C;consumption_based
Somalia;27.54213;37206.512;equality;foster;67%;exponential;3657.36773262854;397.808541056567;2°C;consumption_based
South Africa;442.3963;79177.328;equality;foster;67%;exponential;7783.06240001605;52.7038115346188;2°C;consumption_based
South Sudan;0;18341.974;equality;foster;67%;exponential;1803.00007322137;inf;2°C;consumption_based
Spain;347.0203;44928.558;equality;foster;67%;exponential;4416.43813058128;38.1259143685161;2°C;consumption_based
Sri Lanka;52.34435;24813.69;equality;foster;67%;exponential;2439.16412087883;139.59639726946;2°C;consumption_based
Sudan;0;85206.383;equality;foster;67%;exponential;8375.71325681346;inf;2°C;consumption_based
Suriname;3.667079;733.905;equality;foster;67%;exponential;72.1422224640339;58.9348590857786;2°C;consumption_based
Sweden;98.71911;11309.63;equality;foster;67%;exponential;1111.72678132171;33.7364852476867;2°C;consumption_based
Switzerland;98.65993;9342.586;equality;foster;67%;exponential;918.368068893615;27.8855343094816;2°C;consumption_based
Tajikistan;16.7698;15574.642;equality;foster;67%;exponential;1530.97374723116;273.490886268428;2°C;consumption_based
Thailand;283.2797;66382.735;equality;foster;67%;exponential;6525.36504880197;69.0068743839297;2°C;consumption_based
Togo;13.54584;15584.778;equality;foster;67%;exponential;1531.9701072054;338.803078456205;2°C;consumption_based
Trinidad and Tobago;32.59566;1399.8;equality;foster;67%;exponential;137.599121146681;12.6461660243044;2°C;consumption_based
Tunisia;31.10463;13145.141;equality;foster;67%;exponential;1292.15591438005;124.449420397285;2°C;consumption_based
Turkmenistan;101.6677;9639.708;equality;foster;67%;exponential;947.574902779416;27.9211658950294;2°C;consumption_based
Uganda;50.1081;85431.202;equality;foster;67%;exponential;8397.81276875593;502.066506984418;2°C;consumption_based
Ukraine;252.1204;31990.132;equality;foster;67%;exponential;3144.60212070746;37.3646323759984;2°C;consumption_based
Uruguay;31.57455;3254.354;equality;foster;67%;exponential;319.900164523636;30.3515092749916;2°C;consumption_based
Uzbekistan;165.7009;52210.754;equality;foster;67%;exponential;5132.27165652632;92.7871353631893;2°C;consumption_based
Vanuatu;0.5712391;534.388;equality;foster;67%;exponential;52.5298750902503;275.480866302084;2°C;consumption_based
Viet Nam;237.3877;110008.908;equality;foster;67%;exponential;10813.779867914;136.465323811716;2°C;consumption_based
Yemen;45.34253;70976.403;equality;foster;67%;exponential;6976.9186133395;460.957521777913;2°C;consumption_based
Zambia;39.16851;38083.386;equality;foster;67%;exponential;3743.56368330462;286.319661998383;2°C;consumption_based
Zimbabwe;22.44673;25866.385;equality;foster;67%;exponential;2542.6431227616;339.34020959788;2°C;consumption_based
Afghanistan;36.29291;76885.134;responsability;foster;67%;linear;13536.5191970436;745.959428276409;2°C;consumption_based
Albania;10.69817;2240.166;responsability;foster;67%;linear;108.85129345981;20.3495164985805;2°C;consumption_based
Algeria;229.2533;59565.554;responsability;foster;67%;linear;6796.81602636942;59.2952513780122;2°C;consumption_based
Andorra;0.7052279;82.195;responsability;foster;67%;linear;-16.590038452091;-16;2°C;consumption_based
Angola;63.06419;74295.394;responsability;foster;67%;linear;11933.5103151308;378.455992699844;2°C;consumption_based
Argentina;329.7293;48308.943;responsability;foster;67%;linear;-798.227162672585;-1;2°C;consumption_based
Armenia;13.76886;2495.207;responsability;foster;67%;linear;61.6216327346286;8.95086924184408;2°C;consumption_based
Aruba;0.8570806;100.002;responsability;foster;67%;linear;-39.0227637020014;-19;2°C;consumption_based
Australia;516.071;32506.969;responsability;foster;67%;linear;-10540.1247714756;-18;2°C;consumption_based
Austria;104.6011;8724.332;responsability;foster;67%;linear;-2136.71174649913;-17;2°C;consumption_based
Azerbaijan;61.16201;11224.923;responsability;foster;67%;linear;241.434107759833;7.89490429630529;2°C;consumption_based
Bahamas;3.216727;424.265;responsability;foster;67%;linear;-48.7109088406095;-12;2°C;consumption_based
Bahrain;29.84191;2139.464;responsability;foster;67%;linear;-673.524922283478;-18;2°C;consumption_based
Bangladesh;198.2366;214709.096;responsability;foster;67%;linear;36300.4225039416;366.233304081503;2°C;consumption_based
Barbados;4.262979;264.216;responsability;foster;67%;linear;-130.12206368157;-22;2°C;consumption_based
Belarus;37.69015;7453.546;responsability;foster;67%;linear;1169.41542160868;62.0541664922361;2°C;consumption_based
Belgium;135.3539;11870.906;responsability;foster;67%;linear;-2335.72054208391;-16;2°C;consumption_based
Belize;1.471538;516.627;responsability;foster;67%;linear;48.7312586030911;66.231736595441;2°C;consumption_based
Benin;17.1341;24433.809;responsability;foster;67%;linear;4184.66286296148;488.4601890921;2°C;consumption_based
Bermuda;0;56.937;responsability;foster;67%;linear;10.6024702017494;inf;2°C;consumption_based
Bhutan;3.675114;882.34;responsability;foster;67%;linear;94.3895588462437;51.3668739779194;2°C;consumption_based
Bosnia and Herzegovina;26.34888;2455.167;responsability;foster;67%;linear;-256.264730415907;-8;2°C;consumption_based
Botswana;18.26959;3437.43;responsability;foster;67%;linear;-5.64537758277572;1;2°C;consumption_based
Brazil;1077.661;217489.3;responsability;foster;67%;linear;10717.2187814732;19.8897775487341;2°C;consumption_based
British Virgin Islands;0.2776416;40.34;responsability;foster;67%;linear;-7.32569753005478;-16;2°C;consumption_based
Bulgaria;57.15165;5402.217;responsability;foster;67%;linear;-660.722654045627;-11;2°C;consumption_based
Burkina Faso;29.78411;37304.383;responsability;foster;67%;linear;6340.24218350678;425.74662687633;2°C;consumption_based
Burundi;4.499215;24131.72;responsability;foster;67%;linear;4383.49115537072;1948.55820642966;2°C;consumption_based
Cambodia;40.78146;21931.455;responsability;foster;67%;linear;3191.85369030645;156.534547331383;2°C;consumption_based
Cameroon;38.30513;51096.317;responsability;foster;67%;linear;8470.52703970287;442.265933555264;2°C;consumption_based
Canada;672.7777;45621.882;responsability;foster;67%;linear;-14420.4856135759;-18;2°C;consumption_based
Cayman Islands;0;103.958;responsability;foster;67%;linear;19.3584417379466;inf;2°C;consumption_based
Central African Republic;9.32562;10616.752;responsability;foster;67%;linear;1397.51821581797;299.715882872767;2°C;consumption_based
Chad;49.86327;38857.686;responsability;foster;67%;linear;6377.09913784545;255.783430883913;2°C;consumption_based
Chile;120.2864;20320.306;responsability;foster;67%;linear;824.596186181216;13.7105472635513;2°C;consumption_based
China;12046.22;1260289.093;responsability;foster;67%;linear;-984.253297042305;1;2°C;consumption_based
Colombia;192.7321;59385.356;responsability;foster;67%;linear;6201.52412433884;64.3538271449213;2°C;consumption_based
Congo;20.37865;11006.472;responsability;foster;67%;linear;1600.04403211234;157.031406114962;2°C;consumption_based
Costa Rica;20.15067;5354.15;responsability;foster;67%;linear;455.910760506501;45.2501837910601;2°C;consumption_based
Croatia;23.31505;3234.159;responsability;foster;67%;linear;-380.467576728144;-12;2°C;consumption_based
Cuba;41.99676;9382;responsability;foster;67%;linear;311.286665003127;14.824318114213;2°C;consumption_based
Cyprus;10.44542;1508.481;responsability;foster;67%;linear;-132.888042469253;-9;2°C;consumption_based
Denmark;60.05671;6124.838;responsability;foster;67%;linear;-1544.27777039899;-18;2°C;consumption_based
Djibouti;1.718966;1530.539;responsability;foster;67%;linear;228.325380369871;265.654329835344;2°C;consumption_based
Dominican Republic;36.86521;12996.293;responsability;foster;67%;linear;1479.88897554516;80.2864801554178;2°C;consumption_based
Ecuador;64.94059;21337.238;responsability;foster;67%;linear;2238.10043742339;68.927628696425;2°C;consumption_based
Egypt;359.3699;161630.192;responsability;foster;67%;linear;21733.91113035;120.955656722224;2°C;consumption_based
El Salvador;15.27658;6663.345;responsability;foster;67%;linear;764.914687939705;100.142137564783;2°C;consumption_based
Eritrea;6.147011;5696.062;responsability;foster;67%;linear;882.28194579576;287.060474040395;2°C;consumption_based
Estonia;12.3808;1174.267;responsability;foster;67%;linear;-356.051488888461;-20;2°C;consumption_based
Ethiopia;15.46353;225021.874;responsability;foster;67%;linear;41517.2620374569;5369.70045487116;2°C;consumption_based
Fiji;3.433959;1000.261;responsability;foster;67%;linear;91.4788955695781;53.2789678441578;2°C;consumption_based
Finland;64.9849;5351.645;responsability;foster;67%;linear;-1573.38350172557;-19;2°C;consumption_based
France;561.8057;68219.675;responsability;foster;67%;linear;-10246.4710258263;-14;2°C;consumption_based
French Polynesia;0;284.75;responsability;foster;67%;linear;53.0244549229525;inf;2°C;consumption_based
Gabon;14.30998;4084.533;responsability;foster;67%;linear;236.782552325942;33.093344969866;2°C;consumption_based
Gambia;2.508158;4301.896;responsability;foster;67%;linear;734.972375071043;586.06545127623;2°C;consumption_based
Georgia;17.8212;3664.014;responsability;foster;67%;linear;-42.0998099470875;-1;2°C;consumption_based
Germany;872.121;78294.613;responsability;foster;67%;linear;-21391.172069259;-20;2°C;consumption_based
Ghana;54.33566;50553.047;responsability;foster;67%;linear;8538.71633477401;314.295117967611;2°C;consumption_based
Greece;83.41989;8812.07;responsability;foster;67%;linear;-3337.9375068906;-21;2°C;consumption_based
Greenland;0;49.898;responsability;foster;67%;linear;9.29170940033532;inf;2°C;consumption_based
Guatemala;40.88083;24670.857;responsability;foster;67%;linear;3671.98112157017;179.643178554358;2°C;consumption_based
Guinea;25.79336;23404.584;responsability;foster;67%;linear;3836.38450022197;297.470705656182;2°C;consumption_based
Guyana;3.330323;940.608;responsability;foster;67%;linear;-1131.44607703189;-27;2°C;consumption_based
Haiti;14.31872;14710.861;responsability;foster;67%;linear;2395.53215602746;334.601438679919;2°C;consumption_based
Honduras;16.61826;14846.778;responsability;foster;67%;linear;2312.79455905911;278.34376872899;2°C;consumption_based
Hungary;60.08714;8725.347;responsability;foster;67%;linear;-591.699299223464;-9;2°C;consumption_based
Iceland;6.905605;432.993;responsability;foster;67%;linear;-115.953236483919;-16;2°C;consumption_based
India;2949.414;1679589.259;responsability;foster;67%;linear;249645.730942654;169.284970467119;2°C;consumption_based
Indonesia;847.1642;320712.949;responsability;foster;67%;linear;40850.0736347943;96.4395653989965;2°C;consumption_based
Iraq;404.6027;71928.75;responsability;foster;67%;linear;7211.32013619603;35.6464261666866;2°C;consumption_based
Ireland;58.80573;5970.042;responsability;foster;67%;linear;-1008.55462275809;-14;2°C;consumption_based
Israel;96.33576;13092.722;responsability;foster;67%;linear;-455.118228410014;-3;2°C;consumption_based
Italy;480.3724;51891.098;responsability;foster;67%;linear;-11020.4991197418;-17;2°C;consumption_based
Jamaica;12.76953;2454.94;responsability;foster;67%;linear;-59.1496140085935;-3;2°C;consumption_based
Japan;1258.371;105123.167;responsability;foster;67%;linear;-36442.0417789306;-20;2°C;consumption_based
Jordan;33.45501;16367.355;responsability;foster;67%;linear;2051.29907291646;122.630306965471;2°C;consumption_based
Kazakhstan;260.4604;26544.264;responsability;foster;67%;linear;-5708.93800612484;-11;2°C;consumption_based
Kenya;79.74114;83593.239;responsability;foster;67%;linear;13671.6093455192;342.89977157385;2°C;consumption_based
Kuwait;120.129;6367.756;responsability;foster;67%;linear;-1781.22819223052;-14;2°C;consumption_based
Kyrgyzstan;24.1211;9642.952;responsability;foster;67%;linear;1231.26788361438;102.09052519283;2°C;consumption_based
Latvia;16.48173;1513.81;responsability;foster;67%;linear;-253.088976718473;-14;2°C;consumption_based
Lebanon;35.63768;6999.26;responsability;foster;67%;linear;323.249474482966;18.140882037381;2°C;consumption_based
Lesotho;4.251056;2993.076;responsability;foster;67%;linear;401.124077912102;188.717381239909;2°C;consumption_based
Liberia;4.860882;8910.53;responsability;foster;67%;linear;1586.21847451964;652.646361100572;2°C;consumption_based
Libya;56.0342;9260.606;responsability;foster;67%;linear;-7.29448516690627;1;2°C;consumption_based
Liechtenstein;1.370673;43.013;responsability;foster;67%;linear;-12.3008679351152;-16;2°C;consumption_based
Lithuania;26.37468;2258.774;responsability;foster;67%;linear;-530.856082224277;-17;2°C;consumption_based
Luxembourg;8.842451;791.464;responsability;foster;67%;linear;-399.189404497315;-22;2°C;consumption_based
Madagascar;31.88092;53185.475;responsability;foster;67%;linear;9033.85360268066;566.724774735526;2°C;consumption_based
Malawi;16.42;37361.682;responsability;foster;67%;linear;6638.30325619995;808.563124993904;2°C;consumption_based
Malaysia;233.1968;44289.772;responsability;foster;67%;linear;2608.03472869831;22.3676716721525;2°C;consumption_based
Maldives;2.901473;589.962;responsability;foster;67%;linear;60.7822541377696;41.8975149089925;2°C;consumption_based
Mali;73.55506;46154.079;responsability;foster;67%;linear;7332.53062301453;199.375287655656;2°C;consumption_based
Malta;2.956266;535.722;responsability;foster;67%;linear;-33.9293688314874;-9;2°C;consumption_based
Mauritania;8.741203;9415.598;responsability;foster;67%;linear;1533.63784114887;350.8985756649;2°C;consumption_based
Mauritius;9.153498;1107.197;responsability;foster;67%;linear;-43.6196242078026;-3;2°C;consumption_based
Mexico;597.8052;148946.274;responsability;foster;67%;linear;8656.11230326508;28.9596420481625;2°C;consumption_based
Monaco;1.08342;36.757;responsability;foster;67%;linear;-9.57763922387018;-15;2°C;consumption_based
Mongolia;44.70931;4501.493;responsability;foster;67%;linear;121.979944742708;5.45657916629482;2°C;consumption_based
Montenegro;4.889849;533.295;responsability;foster;67%;linear;-55.2832933665111;-10;2°C;consumption_based
Morocco;84.54553;43440.431;responsability;foster;67%;linear;6083.12068877306;143.901651306061;2°C;consumption_based
Mozambique;46.50852;63530.951;responsability;foster;67%;linear;10799.5654898834;464.412348098087;2°C;consumption_based
Myanmar;76.01056;58623.231;responsability;foster;67%;linear;9417.33901028036;247.790280989388;2°C;consumption_based
Namibia;15.53063;4512.3;responsability;foster;67%;linear;336.073984139907;43.2788604377166;2°C;consumption_based
Nepal;51.71283;34642.027;responsability;foster;67%;linear;5376.37571707183;207.931985817517;2°C;consumption_based
Netherlands;199.7464;18958.475;responsability;foster;67%;linear;-4192.89730976147;-16;2°C;consumption_based
New Caledonia;0;340.581;responsability;foster;67%;linear;63.4209723691452;inf;2°C;consumption_based
New Zealand;79.7114;5755.288;responsability;foster;67%;linear;-1379.75688800839;-16;2°C;consumption_based
Nicaragua;16.31699;8756.43;responsability;foster;67%;linear;1168.60833254957;143.238223783868;2°C;consumption_based
Niger;34.38707;52513.876;responsability;foster;67%;linear;9179.59482404308;533.898050868718;2°C;consumption_based
Nigeria;449.8309;359185.556;responsability;foster;67%;linear;55854.0248638196;248.333428689846;2°C;consumption_based
Norway;76.82043;5899.829;responsability;foster;67%;linear;-1519.28950088278;-16;2°C;consumption_based
Oman;65.19586;7827.002;responsability;foster;67%;linear;101.94460682479;3.12733375477493;2°C;consumption_based
Pakistan;578.9303;371863.793;responsability;foster;67%;linear;58550.795208803;202.272346805144;2°C;consumption_based
Panama;21.22502;5630.68;responsability;foster;67%;linear;507.05665981763;47.779145538391;2°C;consumption_based
Papua New Guinea;17.17362;14906.59;responsability;foster;67%;linear;2424.65303769687;282.369475707145;2°C;consumption_based
Paraguay;29.96962;8640.464;responsability;foster;67%;linear;559.992332322717;37.3706661828023;2°C;consumption_based
Peru;99.16215;40583.876;responsability;foster;67%;linear;4888.13281118768;98.5886814916313;2°C;consumption_based
Philippines;260.8678;134373.439;responsability;foster;67%;linear;19654.5874337317;150.686189968495;2°C;consumption_based
Poland;340.3965;32814.096;responsability;foster;67%;linear;-6129.85220442692;-15;2°C;consumption_based
Portugal;63.02308;9770.27;responsability;foster;67%;linear;-1154.04051009631;-13;2°C;consumption_based
Qatar;162.3337;4164.46;responsability;foster;67%;linear;-2154.97096612489;-13;2°C;consumption_based
Romania;116.8046;16027.266;responsability;foster;67%;linear;-1543.17501213286;-12;2°C;consumption_based
Rwanda;8.712675;22707.91;responsability;foster;67%;linear;4027.80308991207;924.584720516276;2°C;consumption_based
Samoa;0.6925006;272.726;responsability;foster;67%;linear;32.8019173090154;94.7346971512095;2°C;consumption_based
San Marino;0.566147;33.696;responsability;foster;67%;linear;-17.0123645759129;-21;2°C;consumption_based
Sao Tome and Principe;0.2998609;365.115;responsability;foster;67%;linear;58.5601437324629;390.582058097357;2°C;consumption_based
Saudi Arabia;703.8256;47693.909;responsability;foster;67%;linear;-5658.34374374048;-7;2°C;consumption_based
Senegal;28.29428;30364.954;responsability;foster;67%;linear;4995.3954887288;353.102852500845;2°C;consumption_based
Serbia;73.73461;5532.87;responsability;foster;67%;linear;-1394.84800785055;-16;2°C;consumption_based
Seychelles;0.9971907;141.747;responsability;foster;67%;linear;-4.59269947115453;-3;2°C;consumption_based
Sierra Leone;7.612386;12948.325;responsability;foster;67%;linear;2238.49839928969;588.120045223584;2°C;consumption_based
Singapore;98.39144;6081.692;responsability;foster;67%;linear;-2680.30860243448;-18;2°C;consumption_based
Slovakia;47.49821;4936.488;responsability;foster;67%;linear;-1094.40370418368;-18;2°C;consumption_based
Slovenia;16.40035;1981.553;responsability;foster;67%;linear;-267.124461454113;-13;2°C;consumption_based
Somalia;27.54213;37206.512;responsability;foster;67%;linear;6052.34133278065;439.496969390577;2°C;consumption_based
South Africa;442.3963;79177.328;responsability;foster;67%;linear;1771.25187886154;8.00753477758084;2°C;consumption_based
South Sudan;0;18341.974;responsability;foster;67%;linear;3415.53353313772;inf;2°C;consumption_based
Spain;347.0203;44928.558;responsability;foster;67%;linear;-6772.03679376907;-14;2°C;consumption_based
Sri Lanka;52.34435;24813.69;responsability;foster;67%;linear;3609.73851507328;137.922756327026;2°C;consumption_based
Sudan;0;85206.383;responsability;foster;67%;linear;15866.6269167035;inf;2°C;consumption_based
Suriname;3.667079;733.905;responsability;foster;67%;linear;27.4899591526934;14.9928371615083;2°C;consumption_based
Sweden;98.71911;11309.63;responsability;foster;67%;linear;-1390.76593746174;-12;2°C;consumption_based
Switzerland;98.65993;9342.586;responsability;foster;67%;linear;-2076.64551614291;-16;2°C;consumption_based
Tajikistan;16.7698;15574.642;responsability;foster;67%;linear;2480.90666404696;295.877907195907;2°C;consumption_based
Thailand;283.2797;66382.735;responsability;foster;67%;linear;3358.92091016611;23.7145189730582;2°C;consumption_based
Togo;13.54584;15584.778;responsability;foster;67%;linear;2597.21692380675;383.470781259302;2°C;consumption_based
Trinidad and Tobago;32.59566;1399.8;responsability;foster;67%;linear;-668.924812234771;-18;2°C;consumption_based
Tunisia;31.10463;13145.141;responsability;foster;67%;linear;1344.50385664743;86.4504002553592;2°C;consumption_based
Turkmenistan;101.6677;9639.708;responsability;foster;67%;linear;-488.627280811502;-4;2°C;consumption_based
Uganda;50.1081;85431.202;responsability;foster;67%;linear;14770.835216515;589.558782572678;2°C;consumption_based
Ukraine;252.1204;31990.132;responsability;foster;67%;linear;-6285.09579003231;-19;2°C;consumption_based
Uruguay;31.57455;3254.354;responsability;foster;67%;linear;-530.151823691554;-13;2°C;consumption_based
Uzbekistan;165.7009;52210.754;responsability;foster;67%;linear;3538.67232332348;42.711564310435;2°C;consumption_based
Vanuatu;0.5712391;534.388;responsability;foster;67%;linear;77.1784288062045;270.214097060949;2°C;consumption_based
Viet Nam;237.3877;110008.908;responsability;foster;67%;linear;14616.4235617444;123.143899719694;2°C;consumption_based
Yemen;45.34253;70976.403;responsability;foster;67%;linear;12192.0558603224;537.775720072189;2°C;consumption_based
Zambia;39.16851;38083.386;responsability;foster;67%;linear;6092.58478454926;311.096071029981;2°C;consumption_based
Zimbabwe;22.44673;25866.385;responsability;foster;67%;linear;4002.52537491127;356.62436131332;2°C;consumption_based
Afghanistan;36.29291;76885.134;responsability;foster;67%;exponential;13536.5191970436;1117.34736702476;2°C;consumption_based
Albania;10.69817;2240.166;responsability;foster;67%;exponential;108.85129345981;30.4808516630086;2°C;consumption_based
Algeria;229.2533;59565.554;responsability;foster;67%;exponential;6796.81602636942;88.8163491108039;2°C;consumption_based
Andorra;0.7052279;82.195;responsability;foster;67%;exponential;-16.590038452091;-16;2°C;consumption_based
Angola;63.06419;74295.394;responsability;foster;67%;exponential;11933.5103151308;566.876415725418;2°C;consumption_based
Argentina;329.7293;48308.943;responsability;foster;67%;exponential;-798.227162672585;-1;2°C;consumption_based
Armenia;13.76886;2495.207;responsability;foster;67%;exponential;61.6216327346286;13.407203932077;2°C;consumption_based
Aruba;0.8570806;100.002;responsability;foster;67%;exponential;-39.0227637020014;-19;2°C;consumption_based
Australia;516.071;32506.969;responsability;foster;67%;exponential;-10540.1247714756;-18;2°C;consumption_based
Austria;104.6011;8724.332;responsability;foster;67%;exponential;-2136.71174649913;-17;2°C;consumption_based
Azerbaijan;61.16201;11224.923;responsability;foster;67%;exponential;241.434107759833;11.8255097985309;2°C;consumption_based
Bahamas;3.216727;424.265;responsability;foster;67%;exponential;-48.7109088406095;-12;2°C;consumption_based
Bahrain;29.84191;2139.464;responsability;foster;67%;exponential;-673.524922283478;-18;2°C;consumption_based
Bangladesh;198.2366;214709.096;responsability;foster;67%;exponential;36300.4225039416;548.568464343635;2°C;consumption_based
Barbados;4.262979;264.216;responsability;foster;67%;exponential;-130.12206368157;-22;2°C;consumption_based
Belarus;37.69015;7453.546;responsability;foster;67%;exponential;1169.41542160868;92.9488346346421;2°C;consumption_based
Belgium;135.3539;11870.906;responsability;foster;67%;exponential;-2335.72054208391;-16;2°C;consumption_based
Belize;1.471538;516.627;responsability;foster;67%;exponential;48.7312586030911;99.2062754262448;2°C;consumption_based
Benin;17.1341;24433.809;responsability;foster;67%;exponential;4184.66286296148;731.647976404745;2°C;consumption_based
Bermuda;0;56.937;responsability;foster;67%;exponential;10.6024702017494;inf;2°C;consumption_based
Bhutan;3.675114;882.34;responsability;foster;67%;exponential;94.3895588462437;76.940701083617;2°C;consumption_based
Bosnia and Herzegovina;26.34888;2455.167;responsability;foster;67%;exponential;-256.264730415907;-8;2°C;consumption_based
Botswana;18.26959;3437.43;responsability;foster;67%;exponential;-5.64537758277572;1;2°C;consumption_based
Brazil;1077.661;217489.3;responsability;foster;67%;exponential;10717.2187814732;29.7922242582762;2°C;consumption_based
British Virgin Islands;0.2776416;40.34;responsability;foster;67%;exponential;-7.32569753005478;-16;2°C;consumption_based
Bulgaria;57.15165;5402.217;responsability;foster;67%;exponential;-660.722654045627;-11;2°C;consumption_based
Burkina Faso;29.78411;37304.383;responsability;foster;67%;exponential;6340.24218350678;637.711455245085;2°C;consumption_based
Burundi;4.499215;24131.72;responsability;foster;67%;exponential;4383.49115537072;2918.67935294991;2°C;consumption_based
Cambodia;40.78146;21931.455;responsability;foster;67%;exponential;3191.85369030645;234.467797683394;2°C;consumption_based
Cameroon;38.30513;51096.317;responsability;foster;67%;exponential;8470.52703970287;662.455165322494;2°C;consumption_based
Canada;672.7777;45621.882;responsability;foster;67%;exponential;-14420.4856135759;-18;2°C;consumption_based
