country;emission_2023;population_2050;repartition_method;source_of_budget;probability_of_reach;curve_type;remaining_carbon_budget;time_to_neutrality;temperature;scope
Slovenia;12.07646104;1981.553;equality;lamboll;67%;exponential;193.554713855706;48.0139091307868;2°C;territorial_CO2
Solomon Islands;0.418847248;1309.11;equality;lamboll;67%;exponential;127.8716297044;914.579646414239;2°C;territorial_CO2
Somalia;0.86815344;37206.512;equality;lamboll;67%;exponential;3634.26856800141;12540.7504460556;2°C;territorial_CO2
South Africa;397.3729581;79177.328;equality;lamboll;67%;exponential;7733.90621643701;58.3047033799157;2°C;territorial_CO2
Sri Lanka;20.51799691;24813.69;equality;lamboll;67%;exponential;2423.75887379959;353.881166538995;2°C;territorial_CO2
Suriname;2.62856188;733.905;equality;lamboll;67%;exponential;71.6865873747874;81.7001208963734;2°C;territorial_CO2
Sweden;35.39216972;11309.63;equality;lamboll;67%;exponential;1104.70534901863;93.5066002735825;2°C;territorial_CO2
Tajikistan;9.308194605;15574.642;equality;lamboll;67%;exponential;1521.30443935391;489.61382956319;2°C;territorial_CO2
Thailand;274.1600465;66382.735;equality;lamboll;67%;exponential;6484.1522169148;70.8519870449042;2°C;territorial_CO2
Timor-Leste;0.702889741;1889.249;equality;lamboll;67%;exponential;184.538616729999;786.507837016599;2°C;territorial_CO2
Togo;2.492578392;15584.778;equality;lamboll;67%;exponential;1522.29450652832;1829.58610156355;2°C;territorial_CO2
Tonga;0.219995944;105.195;equality;lamboll;67%;exponential;10.2752679963902;139.920543063297;2°C;territorial_CO2
Trinidad and Tobago;27.21617986;1399.8;equality;lamboll;67%;exponential;136.730074065754;15.0501171638057;2°C;territorial_CO2
Tunisia;31.49745771;13145.141;equality;lamboll;67%;exponential;1283.99492965765;122.12112752941;2°C;territorial_CO2
Turkmenistan;65.98768402;9639.708;equality;lamboll;67%;exponential;941.590219182915;42.7466465895984;2°C;territorial_CO2
Turks and Caicos Islands;0.103098647;50.988;equality;lamboll;67%;exponential;4.98042078615851;144.715839820616;2°C;territorial_CO2
Türkiye;438.3155644;91258.061;equality;lamboll;67%;exponential;8913.9315899608;60.9235781641752;2°C;territorial_CO2
Uganda;7.217406803;85431.202;equality;lamboll;67%;exponential;8344.77395126905;3463.66906060198;2°C;territorial_CO2
Ukraine;136.197947;31990.132;equality;lamboll;67%;exponential;3124.74147573457;68.7300292813576;2°C;territorial_CO2
United Arab Emirates;205.9913033;15367.392;equality;lamboll;67%;exponential;1501.06061320009;21.8299299605637;2°C;territorial_CO2
United Kingdom;302.1032807;75504.681;equality;lamboll;67%;exponential;7375.16832793338;73.134027977748;2°C;territorial_CO2
Uruguay;8.817278757;3254.354;equality;lamboll;67%;exponential;317.879742431907;108.001871071194;2°C;territorial_CO2
Uzbekistan;137.9001132;52210.754;equality;lamboll;67%;exponential;5099.85730922194;110.788938291868;2°C;territorial_CO2
Vanuatu;0.287301314;534.388;equality;lamboll;67%;exponential;52.1981074581014;544.277201358966;2°C;territorial_CO2
Viet Nam;372.9485199;110008.908;equality;lamboll;67%;exponential;10745.4823108535;86.3137576257408;2°C;territorial_CO2
Western Sahara;0.264759859;777.315;equality;lamboll;67%;exponential;75.9268020591669;859.104443609754;2°C;territorial_CO2
Yemen;10.89883896;70976.403;equality;lamboll;67%;exponential;6932.85386420262;1905.61344607896;2°C;territorial_CO2
Zambia;8.058979391;38083.386;equality;lamboll;67%;exponential;3719.92012319954;1382.79107408525;2°C;territorial_CO2
Zimbabwe;11.74405128;25866.385;equality;lamboll;67%;exponential;2526.58432409152;644.493967292739;2°C;territorial_CO2
Afghanistan;8.70734983;76885.134;responsability;lamboll;67%;linear;12683.5369894335;2913.2944551588;2°C;territorial_CO2
Albania;4.591827764;2240.166;responsability;lamboll;67%;linear;237.332656707836;103.371759092764;2°C;territorial_CO2
Algeria;180.3576499;59565.554;responsability;lamboll;67%;linear;5883.77473666538;65.2456354352329;2°C;territorial_CO2
Angola;28.22992761;74295.394;responsability;lamboll;67%;linear;11714.8577087472;829.960166429716;2°C;territorial_CO2
Anguilla;0.022955546;14.552;responsability;lamboll;67%;linear;1.80724437588181;157.456013103048;2°C;territorial_CO2
Antigua and Barbuda;0.323105618;95.055;responsability;lamboll;67%;linear;8.27343803415023;51.2119726383107;2°C;territorial_CO2
Argentina;183.7784214;48308.943;responsability;lamboll;67%;linear;2736.74619948564;29.7831070550881;2°C;territorial_CO2
Armenia;7.725144396;2495.207;responsability;lamboll;67%;linear;212.924247964564;55.1249884920763;2°C;territorial_CO2
Aruba;0.530026098;100.002;responsability;lamboll;67%;linear;3.7487534922514;14.1455430455102;2°C;territorial_CO2
Australia;373.6164239;32506.969;responsability;lamboll;67%;linear;-7048.70426801841;-16;2°C;territorial_CO2
Austria;58.81513302;8724.332;responsability;lamboll;67%;linear;-873.242690065173;-12;2°C;territorial_CO2
Azerbaijan;42.76620028;11224.923;responsability;lamboll;67%;linear;718.127686435147;33.5838901624836;2°C;territorial_CO2
Bahamas;1.683711665;424.265;responsability;lamboll;67%;linear;30.4740583388797;36.1986662827803;2°C;territorial_CO2
Bahrain;37.42557341;2139.464;responsability;lamboll;67%;linear;-489.448488602897;-13;2°C;territorial_CO2
Bangladesh;124.7933633;214709.096;responsability;lamboll;67%;linear;33940.3120888225;543.944184070604;2°C;territorial_CO2
Barbados;0.796212945;264.216;responsability;lamboll;67%;linear;21.2401516958985;53.3529423988416;2°C;territorial_CO2
Belarus;54.17566063;7453.546;responsability;lamboll;67%;linear;-947.751364258951;-14;2°C;territorial_CO2
Belgium;84.30606458;11870.906;responsability;lamboll;67%;linear;-1809.18080879445;-16;2°C;territorial_CO2
Belize;0.278450504;516.627;responsability;lamboll;67%;linear;80.0230856563597;574.774220242458;2°C;territorial_CO2
Benin;6.437895655;24433.809;responsability;lamboll;67%;linear;3951.78342715996;1227.66308711164;2°C;territorial_CO2
Bermuda;0.35051886;56.937;responsability;lamboll;67%;linear;1.43717451324693;8.20026924227093;2°C;territorial_CO2
Bhutan;1.986674423;882.34;responsability;lamboll;67%;linear;118.383335637224;119.177389376623;2°C;territorial_CO2
Bosnia and Herzegovina;21.99674836;2455.167;responsability;lamboll;67%;linear;-201.305643268787;-7;2°C;territorial_CO2
Botswana;7.424698218;3437.43;responsability;lamboll;67%;linear;411.164948613611;110.75600288152;2°C;territorial_CO2
Brazil;479.5042293;217489.3;responsability;lamboll;67%;linear;23026.7166303504;96.0438520593063;2°C;territorial_CO2
British Virgin Islands;0.075289179;40.34;responsability;lamboll;67%;linear;5.14175315298654;136.586777044986;2°C;territorial_CO2
Bulgaria;39.79256593;5402.217;responsability;lamboll;67%;linear;-891.72649705035;-17;2°C;territorial_CO2
Burkina Faso;5.999250483;37304.383;responsability;lamboll;67%;linear;6151.2713790232;2050.67996292336;2°C;territorial_CO2
Burundi;0.844333219;24131.72;responsability;lamboll;67%;linear;4015.78409431573;9512.32050083707;2°C;territorial_CO2
Cabo Verde;1.006330128;566.134;responsability;lamboll;67%;linear;76.3709638991798;151.781133793462;2°C;territorial_CO2
Cambodia;17.97008245;21931.455;responsability;lamboll;67%;linear;3464.05869240864;385.536204638687;2°C;territorial_CO2
Cameroon;10.75563149;51096.317;responsability;lamboll;67%;linear;8288.75726224406;1541.28695650283;2°C;territorial_CO2
Canada;575.0119627;45621.882;responsability;lamboll;67%;linear;-10839.8992524757;-17;2°C;territorial_CO2
Cayman Islands;0.358014712;103.958;responsability;lamboll;67%;linear;10.575402870865;59.0780351555215;2°C;territorial_CO2
Central African Republic;0.368377593;10616.752;responsability;lamboll;67%;linear;1764.54393995526;9580.08290127059;2°C;territorial_CO2
Chad;2.571408074;38857.686;responsability;lamboll;67%;linear;6457.3535781589;5022.42615122076;2°C;territorial_CO2
Chile;83.99923167;20320.306;responsability;lamboll;67%;linear;1174.41879379616;27.9626080012252;2°C;territorial_CO2
China;13259.63895;1260289.093;responsability;lamboll;67%;linear;-36736.5804097068;-1;2°C;territorial_CO2
Colombia;100.8627109;59385.356;responsability;lamboll;67%;linear;7559.00580865854;149.887024475336;2°C;territorial_CO2
Comoros;0.317695012;1307.558;responsability;lamboll;67%;linear;213.370438522491;1343.24072121404;2°C;territorial_CO2
Congo;7.250789807;11006.472;responsability;lamboll;67%;linear;1681.57360836697;463.831845392499;2°C;territorial_CO2
Cook Islands;0.142210829;9.337;responsability;lamboll;67%;linear;-1.07970331550664;-7;2°C;territorial_CO2
Costa Rica;8.573344504;5354.15;responsability;lamboll;67%;linear;673.732412512478;157.169098290204;2°C;territorial_CO2
Croatia;17.45650159;3234.159;responsability;lamboll;67%;linear;-122.320425514237;-5;2°C;territorial_CO2
Cuba;22.06698748;9382;responsability;lamboll;67%;linear;664.386507558614;60.215424344693;2°C;territorial_CO2
Curaçao;2.434138439;173.498;responsability;lamboll;67%;linear;-119.578230987342;-24;2°C;territorial_CO2
Cyprus;7.183299498;1508.481;responsability;lamboll;67%;linear;15.135134094449;4.21397829748377;2°C;territorial_CO2
Czechia;90.51280348;9825.544;responsability;lamboll;67%;linear;-2532.94080189079;-21;2°C;territorial_CO2
Democratic Republic of the Congo;3.799541205;218246.072;responsability;lamboll;67%;linear;36343.4029677402;19130.4165460367;2°C;territorial_CO2
Denmark;26.77291179;6124.838;responsability;lamboll;67%;linear;-614.829194274709;-15;2°C;territorial_CO2
Djibouti;0.749204256;1530.539;responsability;lamboll;67%;linear;226.245715643959;603.96270798536;2°C;territorial_CO2
Dominica;0.079854811;63.192;responsability;lamboll;67%;linear;8.48536059643672;212.519708961223;2°C;territorial_CO2
Dominican Republic;31.3508129;12996.293;responsability;lamboll;67%;linear;1500.83459090586;95.7445407041331;2°C;territorial_CO2
Ecuador;45.3281604;21337.238;responsability;lamboll;67%;linear;2514.05261900095;110.926743852634;2°C;territorial_CO2
Egypt;249.3318513;161630.192;responsability;lamboll;67%;linear;20895.8630153257;167.614870754587;2°C;territorial_CO2
El Salvador;8.379618575;6663.345;responsability;lamboll;67%;linear;898.665542256164;214.488412381267;2°C;territorial_CO2
Equatorial Guinea;3.776752854;3143.728;responsability;lamboll;67%;linear;392.00700422736;207.589439596071;2°C;territorial_CO2
Eritrea;0.668500259;5696.062;responsability;lamboll;67%;linear;929.532609891673;2780.94913914363;2°C;territorial_CO2
Estonia;11.43636893;1174.267;responsability;lamboll;67%;linear;-488.727592405032;-25;2°C;territorial_CO2
Eswatini;1.390163801;1505.331;responsability;lamboll;67%;linear;214.327782719281;308.348962280714;2°C;territorial_CO2
Ethiopia;16.7076921;225021.874;responsability;lamboll;67%;linear;37292.2538618299;4464.0820094871;2°C;territorial_CO2
Fiji;2.210537892;1000.261;responsability;lamboll;67%;linear;116.240493935914;105.169419946694;2°C;territorial_CO2
Finland;32.26887724;5351.645;responsability;lamboll;67%;linear;-999.290287445275;-18;2°C;territorial_CO2
French Guiana;0.381634202;471.917;responsability;lamboll;67%;linear;68.3982724748233;358.44938486317;2°C;territorial_CO2
French Polynesia;1.258990011;284.75;responsability;lamboll;67%;linear;15.8494913172223;25.1781049551509;2°C;territorial_CO2
Gabon;4.926896005;4084.533;responsability;lamboll;67%;linear;482.145858812185;195.719925211689;2°C;territorial_CO2
Georgia;12.8635951;3664.014;responsability;lamboll;67%;linear;273.681221933575;42.5512805410946;2°C;territorial_CO2
Germany;582.9505817;78294.613;responsability;lamboll;67%;linear;-15104.8648765802;-18;2°C;territorial_CO2
Ghana;24.16378619;50553.047;responsability;lamboll;67%;linear;8066.35593012483;667.640068216051;2°C;territorial_CO2
Gibraltar;0.688587903;49.799;responsability;lamboll;67%;linear;-6.61904195288187;-9;2°C;territorial_CO2
Greece;51.67400117;8812.07;responsability;lamboll;67%;linear;-1311.27773170744;-16;2°C;territorial_CO2
Greenland;0.582223982;49.898;responsability;lamboll;67%;linear;-3.14940476296232;-4;2°C;territorial_CO2
Grenada;0.142698104;113.244;responsability;lamboll;67%;linear;15.7580734474604;220.858904298551;2°C;territorial_CO2
Guadeloupe;1.167141168;326.318;responsability;lamboll;67%;linear;24.1801009249281;41.4347494337173;2°C;territorial_CO2
Guatemala;21.34940527;24670.857;responsability;lamboll;67%;linear;3710.69164519363;347.615457973236;2°C;territorial_CO2
Guinea;3.715383288;23404.584;responsability;lamboll;67%;linear;3837.39953996418;2065.68164978201;2°C;territorial_CO2
Guinea-Bissau;0.346017421;3438.608;responsability;lamboll;67%;linear;564.760584054724;3264.34768759648;2°C;territorial_CO2
Guyana;3.304156195;940.608;responsability;lamboll;67%;linear;91.6944210062783;55.5024736088654;2°C;territorial_CO2
Haiti;3.536478127;14710.861;responsability;lamboll;67%;linear;2379.23680421475;1345.54023453444;2°C;territorial_CO2
Honduras;10.94576269;14846.778;responsability;lamboll;67%;linear;2235.15670043838;408.405839545636;2°C;territorial_CO2
Hungary;43.82523189;8725.347;responsability;lamboll;67%;linear;-458.683490438675;-8;2°C;territorial_CO2
Iceland;3.086232416;432.993;responsability;lamboll;67%;linear;-32.872903024526;-9;2°C;territorial_CO2
India;2955.181684;1679589.259;responsability;lamboll;67%;linear;227704.382571318;154.105166395799;2°C;territorial_CO2
Indonesia;674.5359386;320712.949;responsability;lamboll;67%;linear;39899.5812672332;118.302314180753;2°C;territorial_CO2
Iraq;192.9082428;71928.75;responsability;lamboll;67%;linear;8004.84298839705;82.9911969774788;2°C;territorial_CO2
Ireland;32.4825757;5970.042;responsability;lamboll;67%;linear;-323.366161679201;-7;2°C;territorial_CO2
Jamaica;6.864732681;2454.94;responsability;lamboll;67%;linear;115.875492373902;33.7596517617121;2°C;territorial_CO2
Japan;944.7586103;105123.167;responsability;lamboll;67%;linear;-23576.0382517483;-18;2°C;territorial_CO2
Jordan;23.57898146;16367.355;responsability;lamboll;67%;linear;2080.21356501727;176.446431203671;2°C;territorial_CO2
Kazakhstan;239.8671134;26544.264;responsability;lamboll;67%;linear;-2720.26117645395;-10;2°C;territorial_CO2
Kenya;21.7336726;83593.239;responsability;lamboll;67%;linear;13545.5998548538;1246.50813547764;2°C;territorial_CO2
Kiribati;0.097443556;182.621;responsability;lamboll;67%;linear;28.7568943146387;590.226701386774;2°C;territorial_CO2
Kuwait;111.633539;6367.756;responsability;lamboll;67%;linear;-1387.44341027631;-13;2°C;territorial_CO2
Kyrgyzstan;10.46398685;9642.952;responsability;lamboll;67%;linear;1312.03195351904;250.770948459103;2°C;territorial_CO2
Latvia;6.551100159;1513.81;responsability;lamboll;67%;linear;-52.2735159948612;-6;2°C;territorial_CO2
Lebanon;17.33205484;6999.26;responsability;lamboll;67%;linear;550.277441331536;63.4982345038017;2°C;territorial_CO2
Lesotho;0.878312664;2993.076;responsability;lamboll;67%;linear;484.782305202399;1103.89460398899;2°C;territorial_CO2
Liberia;1.636886782;8910.53;responsability;lamboll;67%;linear;1461.58535966037;1785.81118221818;2°C;territorial_CO2
Libya;61.25859526;9260.606;responsability;lamboll;67%;linear;-205.647207936598;-2;2°C;territorial_CO2
Lithuania;13.11462075;2258.774;responsability;lamboll;67%;linear;-151.358547470457;-10;2°C;territorial_CO2
Luxembourg;7.007462613;791.464;responsability;lamboll;67%;linear;-209.27882333317;-19;2°C;territorial_CO2
Madagascar;4.099124436;53185.475;responsability;lamboll;67%;linear;8804.49116455294;4295.79111442858;2°C;territorial_CO2
Malawi;6.447680153;37361.682;responsability;lamboll;67%;linear;6105.01534633119;1893.70911753141;2°C;territorial_CO2
Malaysia;283.3235299;44289.772;responsability;lamboll;67%;linear;1280.47669603278;9.03897178243356;2°C;territorial_CO2
Maldives;2.876314087;589.962;responsability;lamboll;67%;linear;60.5624608207359;42.1111596222808;2°C;territorial_CO2
Mali;6.66068125;46154.079;responsability;lamboll;67%;linear;7627.53939383494;2290.31809436458;2°C;territorial_CO2
Malta;1.684619297;535.722;responsability;lamboll;67%;linear;12.7843116423276;15.1776863355348;2°C;territorial_CO2
Martinique;1.091369448;282.07;responsability;lamboll;67%;linear;17.4388371643496;31.9577155037779;2°C;territorial_CO2
Mauritania;4.650269249;9415.598;responsability;lamboll;67%;linear;1487.86059391015;639.902988081863;2°C;territorial_CO2
Mauritius;4.213585393;1107.197;responsability;lamboll;67%;linear;83.7485729697025;39.7516913310139;2°C;territorial_CO2
Mexico;487.0939365;148946.274;responsability;lamboll;67%;linear;10422.2223044738;42.7934799573257;2°C;territorial_CO2
Mongolia;28.11711833;4501.493;responsability;lamboll;67%;linear;237.176729717153;16.8706285568456;2°C;territorial_CO2
Morocco;69.858022;43440.431;responsability;lamboll;67%;linear;5662.41109486012;162.111978918044;2°C;territorial_CO2
Mozambique;9.740080311;63530.951;responsability;lamboll;67%;linear;10469.005606969;2149.67541800364;2°C;territorial_CO2
Namibia;4.36458915;4512.3;responsability;lamboll;67%;linear;656.439629381058;300.802484183904;2°C;territorial_CO2
Nepal;17.93377724;34642.027;responsability;lamboll;67%;linear;5574.03457662863;621.624156699811;2°C;territorial_CO2
Netherlands;122.87205;18958.475;responsability;lamboll;67%;linear;-2629.74979296338;-15;2°C;territorial_CO2
New Caledonia;6.20856473;340.581;responsability;lamboll;67%;linear;-55.2652738446118;-9;2°C;territorial_CO2
New Zealand;35.79508597;5755.288;responsability;lamboll;67%;linear;-165.020478876425;-3;2°C;territorial_CO2
Nicaragua;5.725285354;8756.43;responsability;lamboll;67%;linear;1318.69131169719;460.655226826686;2°C;territorial_CO2
Niger;2.822852029;52513.876;responsability;lamboll;67%;linear;8722.50509285467;6179.92371066268;2°C;territorial_CO2
Nigeria;127.9417257;359185.556;responsability;lamboll;67%;linear;56449.9090477151;882.431571699757;2°C;territorial_CO2
North Macedonia;8.763655053;1512.688;responsability;lamboll;67%;linear;-55.7895778596161;-5;2°C;territorial_CO2
Norway;44.06520457;5899.829;responsability;lamboll;67%;linear;-505.391640777589;-9;2°C;territorial_CO2
Oman;93.09418839;7827.002;responsability;lamboll;67%;linear;-356.244538110227;-3;2°C;territorial_CO2
Pakistan;200.5101298;371863.793;responsability;lamboll;67%;linear;57203.2462233915;570.577120272669;2°C;territorial_CO2
Palau;1.439590374;15.518;responsability;lamboll;67%;linear;-60.6482242359335;-31;2°C;territorial_CO2
Panama;14.72052763;5630.68;responsability;lamboll;67%;linear;680.429339731501;92.4463248647156;2°C;territorial_CO2
Papua New Guinea;5.951817103;14906.59;responsability;lamboll;67%;linear;2337.95442693746;785.627107311149;2°C;territorial_CO2
Paraguay;8.25393827;8640.464;responsability;lamboll;67%;linear;1267.51158165359;307.12892202272;2°C;territorial_CO2
Peru;58.40336278;40583.876;responsability;lamboll;67%;linear;5462.65312052278;187.066390033056;2°C;territorial_CO2
Philippines;161.2883425;134373.439;responsability;lamboll;67%;linear;19373.5289214658;240.234707867567;2°C;territorial_CO2
Poland;286.9067825;32814.096;responsability;lamboll;67%;linear;-5672.70753541949;-16;2°C;territorial_CO2
Portugal;36.17134971;9770.27;responsability;lamboll;67%;linear;-183.036964161246;-3;2°C;territorial_CO2
Puerto Rico;13.81529408;2503.994;responsability;lamboll;67%;linear;-183.049806687607;-13;2°C;territorial_CO2
Qatar;127.9078898;4164.46;responsability;lamboll;67%;linear;-1502.51827945181;-12;2°C;territorial_CO2
Romania;70.77330856;16027.266;responsability;lamboll;67%;linear;-816.8925434124;-9;2°C;territorial_CO2
Rwanda;1.645966567;22707.91;responsability;lamboll;67%;linear;3762.14670164109;4571.35251355454;2°C;territorial_CO2
Réunion;2.570714629;941.413;responsability;lamboll;67%;linear;84.0893666414322;65.4210044886567;2°C;territorial_CO2
Saint Kitts and Nevis;0.118782358;44.249;responsability;lamboll;67%;linear;4.94428272087061;83.2494455257506;2°C;territorial_CO2
Saint Lucia;0.296559408;172.08;responsability;lamboll;67%;linear;23.7327765494369;160.054113335948;2°C;territorial_CO2
Saint Pierre and Miquelon;0.040105593;4.258;responsability;lamboll;67%;linear;-0.514080042167212;-12;2°C;territorial_CO2
Saint Vincent and the Grenadines;0.096285319;88.942;responsability;lamboll;67%;linear;12.397802371441;257.522174724083;2°C;territorial_CO2
Samoa;0.46844804;272.726;responsability;lamboll;67%;linear;37.0545860538114;158.201477601705;2°C;territorial_CO2
Saudi Arabia;622.9136005;47693.909;responsability;lamboll;67%;linear;-5656.27481452004;-8;2°C;territorial_CO2
Senegal;12.02393894;30364.954;responsability;lamboll;67%;linear;4850.2385801863;806.76367443135;2°C;territorial_CO2
Seychelles;1.237262978;141.747;responsability;lamboll;67%;linear;-3.10039702133813;-1;2°C;territorial_CO2
Sierra Leone;1.074937963;12948.325;responsability;lamboll;67%;linear;2135.4270353556;3973.11679158847;2°C;territorial_CO2
Singapore;57.06833124;6081.692;responsability;lamboll;67%;linear;-565.392025274374;-9;2°C;territorial_CO2
Slovakia;34.86157005;4936.488;responsability;lamboll;67%;linear;-575.055314611556;-14;2°C;territorial_CO2
Slovenia;12.07646104;1981.553;responsability;lamboll;67%;linear;-196.203960887333;-12;2°C;territorial_CO2
Solomon Islands;0.418847248;1309.11;responsability;lamboll;67%;linear;208.743266751856;996.751287007888;2°C;territorial_CO2
Somalia;0.86815344;37206.512;responsability;lamboll;67%;linear;6188.84952982145;14257.5015997666;2°C;territorial_CO2
South Africa;397.3729581;79177.328;responsability;lamboll;67%;linear;-521.180449034473;0;2°C;territorial_CO2
Sri Lanka;20.51799691;24813.69;responsability;lamboll;67%;linear;3667.67450861254;357.508047661806;2°C;territorial_CO2
Suriname;2.62856188;733.905;responsability;lamboll;67%;linear;61.4585002548859;46.7620722361582;2°C;territorial_CO2
Sweden;35.39216972;11309.63;responsability;lamboll;67%;linear;129.981347571473;7.34520367639519;2°C;territorial_CO2
Tajikistan;9.308194605;15574.642;responsability;lamboll;67%;linear;2421.33037475858;520.257789509029;2°C;territorial_CO2
Thailand;274.1600465;66382.735;responsability;lamboll;67%;linear;3682.70351468361;26.8653551945149;2°C;territorial_CO2
Timor-Leste;0.702889741;1889.249;responsability;lamboll;67%;linear;303.36110390513;863.182619434845;2°C;territorial_CO2
Togo;2.492578392;15584.778;responsability;lamboll;67%;linear;2549.61559662148;2045.76562551015;2°C;territorial_CO2
Tonga;0.219995944;105.195;responsability;lamboll;67%;linear;12.9386235542133;117.626019088909;2°C;territorial_CO2
Trinidad and Tobago;27.21617986;1399.8;responsability;lamboll;67%;linear;-698.648681105083;-19;2°C;territorial_CO2
Tunisia;31.49745771;13145.141;responsability;lamboll;67%;linear;1375.62471585084;87.348301473493;2°C;territorial_CO2
Turkmenistan;65.98768402;9639.708;responsability;lamboll;67%;linear;-156.011866372582;-1;2°C;territorial_CO2
Turks and Caicos Islands;0.103098647;50.988;responsability;lamboll;67%;linear;6.91928458644486;134.226486724794;2°C;territorial_CO2
Türkiye;438.3155644;91258.061;responsability;lamboll;67%;linear;5447.96135482704;24.8586260553381;2°C;territorial_CO2
Uganda;7.217406803;85431.202;responsability;lamboll;67%;linear;14150.8371346574;3921.30789379239;2°C;territorial_CO2
Ukraine;136.197947;31990.132;responsability;lamboll;67%;linear;-6701.40876773712;-22;2°C;territorial_CO2
United Arab Emirates;205.9913033;15367.392;responsability;lamboll;67%;linear;-2153.0373278666;-9;2°C;territorial_CO2
United Kingdom;302.1032807;75504.681;responsability;lamboll;67%;linear;-4034.69173767789;-9;2°C;territorial_CO2
Uruguay;8.817278757;3254.354;responsability;lamboll;67%;linear;328.469705541059;74.5059138070889;2°C;territorial_CO2
Uzbekistan;137.9001132;52210.754;responsability;lamboll;67%;linear;4497.92773199568;65.2345763556006;2°C;territorial_CO2
Vanuatu;0.287301314;534.388;responsability;lamboll;67%;linear;84.648484016644;589.26625039135;2°C;territorial_CO2
Viet Nam;372.9485199;110008.908;responsability;lamboll;67%;linear;13604.5676614841;72.9568127264959;2°C;territorial_CO2
Western Sahara;0.264759859;777.315;responsability;lamboll;67%;linear;122.150896307671;922.729727754317;2°C;territorial_CO2
Yemen;10.89883896;70976.403;responsability;lamboll;67%;linear;11298.6772829766;2073.37264536967;2°C;territorial_CO2
Zambia;8.058979391;38083.386;responsability;lamboll;67%;linear;6225.85114399996;1545.071861321;2°C;territorial_CO2
Zimbabwe;11.74405128;25866.385;responsability;lamboll;67%;linear;3873.6753246683;659.682971797837;2°C;territorial_CO2
Afghanistan;8.70734983;76885.134;responsability;lamboll;67%;exponential;12683.5369894335;4363.72511084255;2°C;territorial_CO2
Albania;4.591827764;2240.166;responsability;lamboll;67%;exponential;237.332656707836;154.83705744412;2°C;territorial_CO2
Algeria;180.3576499;59565.554;responsability;lamboll;67%;exponential;5883.77473666538;97.7292278909324;2°C;territorial_CO2
Angola;28.22992761;74295.394;responsability;lamboll;67%;exponential;11714.8577087472;1243.16922816887;2°C;territorial_CO2
Anguilla;0.022955546;14.552;responsability;lamboll;67%;exponential;1.80724437588181;235.84803005897;2°C;territorial_CO2
Antigua and Barbuda;0.323105618;95.055;responsability;lamboll;67%;exponential;8.27343803415023;76.7086796124756;2°C;territorial_CO2
Argentina;183.7784214;48308.943;responsability;lamboll;67%;exponential;2736.74619948564;44.6111075058204;2°C;territorial_CO2
Armenia;7.725144396;2495.207;responsability;lamboll;67%;exponential;212.924247964564;82.5698535525027;2°C;territorial_CO2
Aruba;0.530026098;100.002;responsability;lamboll;67%;exponential;3.7487534922514;21.188129914191;2°C;territorial_CO2
Australia;373.6164239;32506.969;responsability;lamboll;67%;exponential;-7048.70426801841;-16;2°C;territorial_CO2
Austria;58.81513302;8724.332;responsability;lamboll;67%;exponential;-873.242690065173;-12;2°C;territorial_CO2
Azerbaijan;42.76620028;11224.923;responsability;lamboll;67%;exponential;718.127686435147;50.3041718156222;2°C;territorial_CO2
Bahamas;1.683711665;424.265;responsability;lamboll;67%;exponential;30.4740583388797;54.2207564214678;2°C;territorial_CO2
Bahrain;37.42557341;2139.464;responsability;lamboll;67%;exponential;-489.448488602897;-13;2°C;territorial_CO2
Bangladesh;124.7933633;214709.096;responsability;lamboll;67%;exponential;33940.3120888225;814.755573616151;2°C;territorial_CO2
Barbados;0.796212945;264.216;responsability;lamboll;67%;exponential;21.2401516958985;79.9155657166385;2°C;territorial_CO2
Belarus;54.17566063;7453.546;responsability;lamboll;67%;exponential;-947.751364258951;-14;2°C;territorial_CO2
Belgium;84.30606458;11870.906;responsability;lamboll;67%;exponential;-1809.18080879445;-16;2°C;territorial_CO2
Belize;0.278450504;516.627;responsability;lamboll;67%;exponential;80.0230856563597;860.934840793581;2°C;territorial_CO2
Benin;6.437895655;24433.809;responsability;lamboll;67%;exponential;3951.78342715996;1838.87496555563;2°C;territorial_CO2
Bermuda;0.35051886;56.937;responsability;lamboll;67%;exponential;1.43717451324693;12.2829056104516;2°C;territorial_CO2
Bhutan;1.986674423;882.34;responsability;lamboll;67%;exponential;118.383335637224;178.51177581673;2°C;territorial_CO2
Bosnia and Herzegovina;21.99674836;2455.167;responsability;lamboll;67%;exponential;-201.305643268787;-7;2°C;territorial_CO2
Botswana;7.424698218;3437.43;responsability;lamboll;67%;exponential;411.164948613611;165.897666161004;2°C;territorial_CO2
Brazil;479.5042293;217489.3;responsability;lamboll;67%;exponential;23026.7166303504;143.860833645254;2°C;territorial_CO2
British Virgin Islands;0.075289179;40.34;responsability;lamboll;67%;exponential;5.14175315298654;204.588708067194;2°C;territorial_CO2
Bulgaria;39.79256593;5402.217;responsability;lamboll;67%;exponential;-891.72649705035;-17;2°C;territorial_CO2
Burkina Faso;5.999250483;37304.383;responsability;lamboll;67%;exponential;6151.2713790232;3071.64407383001;2°C;territorial_CO2
Burundi;0.844333219;24131.72;responsability;lamboll;67%;exponential;4015.78409431573;14248.1827603734;2°C;territorial_CO2
Cabo Verde;1.006330128;566.134;responsability;lamboll;67%;exponential;76.3709638991798;227.347820510845;2°C;territorial_CO2
Cambodia;17.97008245;21931.455;responsability;lamboll;67%;exponential;3464.05869240864;577.481625429815;2°C;territorial_CO2
